этдэнтй̄а	eddentjaa	а̄йтнэдтэ	aajtnedde	а̄йтнэ	aajtne			Verb	постоянно;иногда, бывало	I	1*	нянчить кого (в настоящий момент);утихомиривать, унимать, заниматься успокаиванием, успокаивать кого (постоянно;иногда, бывало)	мыйй	mɨjj	пусьтэльт а̄йтнэдтэпь мы напрасно занимаемся успокаиванием																																																																																							
этннэнтй̄а	etnnentjaa	а̄йтнэннтэ	aajtnennte	а̄йтнэ	aajtne			Verb		II	1*	успокаиваться (о ком-л.)	парна кугкь ев а̄йтнэннтма	parna kugk' jev aajtnenntma	ребятишки долго не успокаивались																																																																																							
этйа	etja	айтэ	ajte	айтэ	ajte			Adv				. почти;только;только что;так и	кнӣга айтэ ма̄ҏьк ве̄рьт стуайй	kɲ'iiga ajte maar̥'k v'eer't stuajj	книга стоит почти рубль	айтэ со̄н баяс цӣӆӆькэшь, я со̄нн пӯдӭ	ajte soon bajas c'iil̥'l̥'keš', ja soonn puude	только о нём сказали, и он пришел	со̄нн айтэ пӯдӭ	soonn ajte puude	он только что пришёл	ёадтсэлленҍ,	joadtsel'l'en',	ёадтсэлленҍ, айтэ е̄кьна райя кӣссенҍ они собирались, собирались, так и дотянули до вечера																																																																														
яй̄а	ajaa	а̄йя	aaja	а̄йй	aajj			Noun	общее число	IV		дедушка (отец отца или матери)	а̄ййсан ка̄ххцлоагкь ыгке лӣ	aajjsan kaaxxcloagk' ɨgk'e l'ii	моему дедушке восемьдесят лет  Мӯнь А̄йя Дед Мороз																																																																																							
тјј̄а	tјјaa	а̄јјт	aaјјt	а̄јјт	aaјјt	а̄јт	aaјt	Noun		II	3	амбар	а̄јјт чуэннч пэҏт луннҍ	aaјјt čuennč per̥t lun'n'	амбар стоит около дома	пынне тӯльетҍ а̄јтэсьт	pɨɲ'ɲ'e tuul'jet aaјtes't	хранить шкуры в амбаре	а̄јјт туййшувв стӯльпэ альн	aaјјt tujjšuvv stuul'pe al'n	амбар строится на столбах (с целью уберечь содержимое от грызунов)																																																																																	
к̄а	kaa	а̄к	aak	а̄к	aak	оаһкэ	oahke	Noun		IV		самка (дикого оленя, лося)	сэрв а̄к	serv aak	лосиха	коанҍт а̄к	koan't aak	самка дикого оленя																																																																																				
ак̄а	akaa	а̄ка	aaka	а̄һкь	aahk'	агка	agga	Noun		IV		старая женщина, старуха;старушка;ласк. жёнушка																																																																																										
шала	šala	алаш	alaš	алаш	alaš	аллаш	allaš	Noun		V		алаш		alaš	(металлический лист или плоский камень, на которых разводится огонь в зимней куваксе)	пырр аллаш бэдт пыйе кӣдҍкэтҍ	pɨrr allaš bedt pɨje k'iidket	алаш нужно обложить камнями																																																																																				
ьхела	'xe'la	алехь	al'ex'	алехь	al'ex'			Adj				синий, васильковый	алехь карндашш	al'ex' karndašš	синий карандаш	алехь та̄вяр	al'ex' taav'ar	васильковая ткань																																																																																				
эввульхела	evvul'xe'la	алехьлуввэ	al'ex'luvve	алехь	al'ex'			Verb		I		посинеть, стать синим		to ž'e, čto al'xuvve																																																																																								
йалл̄а	jallaa	а̄ллай	aallaj	а̄лль	aal'l'			AdjPred	сказ.			сказ. сырой, влажный,	влажен; оассэ ле̄в а̄ллай	vlaž'en; oasse l'eev aallaj	одежда сырая																																																																																							
эдлл̄а	edllaa	а̄ллдэ	aallde	а̄лль	aal'l'			Verb	сделать	III		сделать что влажным, увлажнить что	оассэ чофта ле̄в ко̄шшкма, сӣнэтҍ бэдт а̄ллдэ	oasse čofta l'eev koošškma, s'iinet bedt aallde	бельё пересохло, нужно его увлажнить																																																																																							
эллэдлл̄а	elledllaa	а̄ллдэллэ	aalldelle	а̄лль	aal'l'			Verb	постоянно	I	1*	делать что влажным, увлажнять что (постоянно)																																																																																										
энлэдлл̄а	enledllaa	а̄ллдэлнэ	aalldelne	а̄лль	aal'l'			Verb	иногда, бывало	III		делать что влажным, увлажнять что (иногда, бывало)																																																																																										
клла	klla	аллк	allk	аллк	allk	а̄лк	aalk	Noun		II		полено	пе̄дзь а̄лк	p'eeʒ' aalk	сосновые поленья																																																																																							
этклл̄а	etkllaa	а̄ллктэ	aallkte	аллк	allk			Verb		III		превратить что в поленья	пе̄ссь-мурр сугетҍ бэдт а̄ллктэ	p'ees's'-murr sug'et bedt aallkte	стволы берёз нужно распилить и расколоть на поленья																																																																																							
эмлла	emlla	аллмэ	allme	аллмэ	allme			Verb		II	3	сбрасывать, подбрасывать, опрокидывать кого-что;перевёртывать что (вверх дном)																																																																																										
энлла	enlla	аллнэ	allne	э̄лл	eell			Verb	стать	III		стать высоким, вырасти;подняться высоко																																																																																										
тлл̄а	tllaa	а̄ллт	aallt	а̄ллт	aallt	а̄лт	aalt	Noun		II		важенка (оленья самка с 4 до 8-10 лет;самая сильная и мудрая становится вожаком стада)																																																																																										
эввюълл̄а	evvujllaa	а̄ллъюввэ	aalljuvve	а̄лль	aal'l'			Verb		I		то же, что а̄ллэ		to ž'e, čto aal'l'luvve																																																																																								
ьлл̄а	'l'laa	а̄лль	aal'l'	а̄лль	aal'l'	а̄ль	aal'	Noun		I	3	влага, сырость	оаллкэнҍ лӣ а̄лль	oallken' l'ii aal'l'	на улице сыро	а̄лль оассэ	aal'l' oasse	влажная одежда	е̄кесь а̄лль	jeek'es' aal'l'	вечерняя сырость																																																																																	
кьлла	k'l'la	алльк	al'l'k	алльк	al'l'k	альк	al'k	Noun		II	3	сын	пуаррса, кэ̄сск, нӯра алльк	puarrsa, keessk, nuura al'l'k	старший, средний, младший сын	пуэдтӭ элькэнҍ	puedte el'ken'	приходите с сыном																																																																																				
экьлла	ek'l'la	аллькэ	al'l'ke	аллькэ	al'l'ke			Verb		II	4	начать (что-л. делать);быть (как вспом. глагол для образования формы будущего времени)	сыйй э̄ллькэнҍ сӣррэ	sɨjj eel'l'ken' s'iirre	они начали играть	алка тӣнэтҍ	alka t'iinet	лыһцэ я буду вас лечить	мэ̄нн алкак лыһкэ	meenn alkak lɨhke	? что ты будешь делать?																																																																																	
